,class
105708,0
49033,0
104012,0
65036,0
147138,0
44596,0
100790,0
84407,0
31390,0
124992,0
142147,0
71451,0
36224,0
91495,0
61688,0
80033,0
38978,0
27680,0
121595,0
119705,0
70818,0
87631,0
120999,0
7215,0
41491,0
117356,0
90171,0
138296,0
10095,0
144226,0
11542,0
104685,0
51601,0
87383,0
84386,0
22084,0
53678,0
66257,0
85352,0
97946,0
57457,0
124412,0
22490,0
139088,0
78627,0
47604,0
25783,1
94877,0
53156,0
6496,0
123776,0
122874,0
134010,1
52216,0
68205,0
141167,0
129436,0
135086,0
54123,0
30597,0
119512,0
118783,0
43297,1
121567,0
71295,0
6183,0
28608,0
116178,0
36200,0
40612,1
111746,0
33684,0
91297,1
85007,1
74395,0
27178,0
63668,0
48629,0
79368,0
116644,0
129011,0
32664,0
118796,0
110674,0
128398,0
117830,0
130472,0
88890,0
148451,0
150901,0
82301,0
56930,0
49019,0
117812,0
101600,0
106515,0
129845,0
28084,1
35968,0
25109,0
124302,0
91952,0
70195,0
92064,1
23703,0
115603,0
24223,0
126184,0
142630,0
9577,1
3757,0
27802,0
54456,0
75977,0
109975,0
85480,0
5269,0
52532,0
24839,0
136278,0
62378,0
65726,0
49699,1
32465,0
5224,0
60932,0
150983,0
41683,0
103432,0
91507,0
89762,0
106903,0
65261,0
39950,0
104303,0
145139,0
116348,0
90644,0
80729,0
139520,0
129039,0
83872,1
64439,0
107246,0
29722,0
144042,0
1986,0
109061,0
118073,0
132564,0
115132,1
121116,0
107028,0
53687,0
54832,1
36409,0
63773,1
150283,0
81358,0
137684,0
3097,0
71554,0
134254,0
77882,0
57106,0
106520,0
41741,0
71711,0
86986,0
114069,1
149789,0
106887,0
20834,0
130868,0
59014,0
7775,0
35487,0
11225,0
94807,0
25431,0
42298,0
108235,0
103947,0
145373,0
60909,0
103958,0
55445,0
22519,0
39896,0
93906,0
77931,0
28729,0
97907,0
131862,0
16618,0
34518,1
16398,0
31083,0
137329,0
114410,0
73559,0
44115,0
25314,1
146469,0
68200,0
893,0
113305,0
6500,0
80281,0
41890,0
128500,0
128470,0
101825,0
96955,0
52552,0
116318,0
58395,0
43186,0
55644,0
133068,0
28241,0
61805,1
103558,0
105157,0
17509,0
130975,0
67656,0
48383,0
109638,0
32188,0
98230,0
51071,0
60257,1
58815,0
97914,0
84746,0
14148,0
150143,0
102220,0
142646,0
44916,0
40441,0
70632,0
65272,0
43194,0
55043,0
92658,0
94669,0
125907,1
14626,1
135563,0
83896,0
117473,0
67373,0
6035,0
150061,0
87080,0
19545,0
12116,1
7424,0
9725,0
61015,0
116106,0
42660,0
143114,0
72071,0
66203,0
112806,0
40570,0
133878,0
41479,0
92882,1
58011,0
65107,0
145870,1
145976,0
116536,1
2011,0
104467,0
56351,1
56612,0
49423,0
102427,0
101535,0
61030,0
15016,0
25913,0
86683,0
98624,0
105257,0
125028,0
84290,0
34084,0
93426,0
93325,0
149580,0
125053,0
57623,0
27882,0
16921,0
27466,0
73687,0
128001,0
31908,0
23238,0
21417,0
89128,0
63455,0
14888,0
115437,0
124802,0
89000,0
135413,0
57203,0
101295,0
114742,0
64940,0
112013,0
71840,0
71922,0
133295,0
123706,0
28165,0
79552,0
130459,0
51860,0
39754,0
103512,0
56132,0
31515,0
57737,0
32267,0
23099,0
22615,0
21199,0
106848,0
72471,0
150429,0
42460,0
52633,0
38657,1
68786,0
39007,0
107507,0
150643,0
100505,0
70595,0
72849,0
95222,0
40655,0
129316,0
15815,0
130070,0
102319,0
29676,0
40037,0
114960,0
55656,0
101205,0
9880,0
13687,0
144817,0
45443,0
6751,0
50667,0
149566,0
19961,0
55705,0
4972,0
20934,1
542,1
22883,0
138866,0
15817,0
73617,0
146792,0
37957,0
71865,0
103298,0
76941,0
59343,0
103200,0
42713,0
23800,0
52453,1
66927,0
107762,0
57487,0
2156,0
67148,0
113873,0
111575,0
3381,0
129149,0
123665,0
117601,0
36669,0
35699,0
121440,0
19557,0
20531,1
28305,0
42525,0
138664,0
24695,0
36284,0
83857,0
69864,0
38154,0
532,0
27101,1
26570,0
150068,0
144841,0
78439,0
96227,0
35393,0
39734,0
7218,0
97194,1
115165,0
109726,0
135926,1
9292,0
38864,0
59193,0
116445,0
26662,0
56614,0
72132,0
47768,0
150123,0
95628,0
125740,0
124971,0
134775,0
76872,0
102695,0
120091,0
77111,0
86703,0
114633,1
40888,0
9034,0
32275,0
149914,0
8350,0
136428,0
5786,1
2216,0
12215,0
58043,0
47063,0
106339,0
30855,0
92514,0
84238,1
99590,0
1502,0
23108,0
68442,0
32154,1
19203,0
78297,0
16682,0
94785,0
37174,0
127388,0
105804,0
55593,0
84487,0
61536,0
127462,0
14024,0
125492,0
125224,0
134851,0
69653,0
74918,0
119880,0
15601,0
145057,0
108233,0
102152,0
133538,0
60938,1
120453,1
32215,0
140074,0
136930,0
99773,0
116902,0
96048,0
140681,0
109147,0
121210,0
79316,0
42076,0
30104,0
17330,0
124445,0
20426,0
112740,0
105112,0
96095,0
57791,0
131078,0
41922,0
31409,1
58635,0
37018,0
49607,1
108708,0
70754,0
70167,0
50941,0
374,0
106430,0
69147,0
31981,0
105648,0
62544,0
126055,0
55146,0
77290,0
107369,1
13928,0
68631,0
20254,0
46148,0
29280,0
41046,1
48887,0
7752,0
68554,0
65718,0
15442,0
17441,0
58714,0
125400,1
91916,0
83785,0
129650,0
100368,0
64458,0
62924,0
38443,1
129579,0
50661,0
97290,0
56858,0
100353,0
89192,0
41817,0
95396,0
132570,0
33644,0
8026,0
93309,0
109547,0
17642,0
5966,0
78529,0
112261,0
25327,0
91710,0
108575,1
121118,0
40648,0
44874,0
19098,0
25604,0
29711,0
53635,0
69699,0
141365,0
111901,0
108206,0
34985,0
24736,0
5573,0
8505,0
26002,0
83621,1
91032,0
88580,0
14730,0
121617,0
106725,0
118276,0
109464,0
36176,0
10574,0
73367,0
48509,0
57179,0
84206,0
130866,0
46673,0
126635,1
89747,1
12739,0
31302,0
108363,0
100322,0
84122,0
109685,0
146721,0
87921,0
241,0
83705,0
101490,0
103180,1
133801,0
25257,0
77610,0
83031,0
47257,0
41511,0
2157,0
23542,0
67885,0
143075,0
129091,0
45529,1
82967,0
84765,0
133192,0
84294,0
18196,0
9567,0
144043,0
101417,0
82363,0
124483,0
97237,0
39922,0
55662,0
70407,0
64424,0
26803,0
60449,0
69879,0
84595,0
104197,0
108597,0
67161,0
81133,0
77651,0
27620,1
76902,0
60497,1
98694,0
70339,1
19755,0
16246,0
72130,0
69086,0
99572,1
77738,0
71999,0
16071,0
90795,0
62559,0
72340,0
80067,0
103233,1
26313,0
34184,0
52176,0
100420,0
113429,0
140748,0
81790,1
131164,1
47394,0
125649,0
128370,1
68969,0
55725,0
31448,1
147914,0
687,0
109605,0
67361,0
9986,0
144848,0
56133,0
66,0
1024,0
119153,0
96433,0
30665,0
149590,0
141862,0
32865,0
86551,0
54403,0
90283,0
95592,0
150690,0
65248,0
11108,0
102357,0
77825,0
147514,0
145261,0
79881,0
26506,0
118184,1
122183,0
57847,0
24150,0
104173,0
83242,0
8845,0
110113,0
37901,0
27874,0
109430,1
114991,0
95587,0
24132,0
54146,1
60775,0
624,0
7883,0
14121,0
69956,0
150796,0
130190,0
21720,0
3750,0
88793,0
31857,0
34541,0
79750,0
52576,0
7270,0
81987,0
144735,0
46245,0
82307,0
23173,0
123077,0
144486,1
108691,0
89876,0
147104,0
32140,0
80386,0
65642,0
150833,0
86386,0
59570,0
116442,0
95434,0
36385,0
89730,0
52019,0
73115,0
100264,0
115209,0
13486,0
19698,0
80022,0
6824,0
107541,0
133586,0
50683,0
80777,1
91183,0
33300,0
122049,0
122655,0
113788,0
117050,0
150572,0
78550,0
92975,0
128012,1
150763,0
31739,0
28303,0
76679,0
36113,1
34567,0
113280,1
10676,1
32603,0
139547,0
31485,0
126684,0
24037,0
69925,0
93220,0
130900,0
19773,0
23369,0
118141,0
14279,0
19141,0
40018,0
118324,0
120598,0
97633,0
48357,0
96186,0
93145,0
21431,0
45528,0
58189,0
140550,0
51143,0
124827,0
94557,0
20475,0
56787,0
115098,0
21382,0
86346,0
37826,0
134507,1
132329,0
119610,0
69844,0
92167,0
132443,0
102550,0
114824,0
61477,0
48069,0
49876,0
55475,0
108210,0
72256,0
85141,1
137578,0
57283,0
42273,0
4696,0
34743,0
57111,0
150927,0
143297,0
114572,0
150631,0
61812,0
142705,0
114888,0
62560,0
125920,0
100846,0
10420,0
37042,0
138399,0
148221,0
85221,0
11126,0
34371,0
59590,0
34753,0
132902,0
131940,0
84055,0
34909,0
143044,0
24244,0
113743,0
102662,1
40416,0
15818,0
73163,0
12164,0
100637,0
143570,1
66281,0
139330,0
96499,0
77973,0
15403,0
106723,0
1990,0
121792,0
16028,0
54854,0
137278,0
18831,0
18980,0
83021,0
82330,0
84671,0
36150,0
142764,0
113516,0
76762,0
16200,0
83884,0
130747,0
34041,0
74108,0
76841,0
7927,0
5590,0
39673,0
39818,0
60692,0
138592,0
98805,0
70081,1
92414,0
117749,0
129115,0
12700,0
91747,0
87600,0
83755,0
51780,0
74390,0
144078,0
127255,0
140658,0
126236,0
64695,0
134620,0
3752,0
3272,0
148437,1
21304,0
52556,0
11998,0
70450,1
125324,0
17285,0
23478,0
150445,0
43865,1
49697,1
118882,0
3886,0
14390,0
33105,0
42711,0
46718,0
84119,0
65532,0
33242,0
29864,0
83264,0
71718,0
106162,0
78237,0
128066,0
67186,0
26919,0
147766,1
77234,0
6587,0
58786,0
117655,1
150201,0
116736,0
132789,0
27654,0
1110,0
139592,0
121480,1
57094,0
20186,0
25368,0
138188,0
90673,0
53905,1
17547,0
54800,1
95605,0
82362,0
90814,0
22608,0
2074,0
21478,1
105559,0
39198,0
38184,0
73557,0
105359,0
88553,0
65787,0
141406,0
18461,1
74801,0
33082,0
130010,0
15836,0
80272,0
17044,0
54815,0
36272,0
442,0
108819,0
84988,0
142274,0
59729,0
78254,0
34792,0
121055,0
150513,0
9286,1
37212,0
100960,0
122289,0
82234,0
125342,0
74969,1
43993,0
10829,0
26117,0
19138,0
62051,0
109227,0
95756,0
77497,0
77979,0
68946,0
84342,1
31911,0
40493,0
131580,0
13427,0
114028,0
61312,0
80788,0
98718,0
1198,0
86159,0
118634,0
125158,0
96231,0
16939,0
116430,0
4647,0
60867,0
94461,0
52805,0
62200,0
91897,0
146904,0
136951,1
106850,0
16837,0
14821,0
54978,0
68238,0
66608,0
9760,0
88550,0
123871,0
105386,0
101787,0
101314,0
37842,0
129230,0
38880,0
125919,0
119150,0
16905,0
114737,0
108664,1
132399,0
87524,1
135699,0
145026,0
134976,0
35448,0
94266,0
131283,0
7777,1
73935,1
17438,0
32953,0
43236,0
54062,0
70832,0
41204,0
23498,0
144109,0
109725,0
5197,0
149610,1
42887,1
129267,0
143507,0
46014,0
13915,0
66328,1
128920,0
130026,0
103403,0
54613,0
104700,0
151073,0
63473,0
64573,1
97683,1
119474,0
132367,0
125689,0
9745,0
32159,0
12830,0
133232,0
78228,0
59754,0
129497,0
14273,0
134426,0
98856,0
87179,0
17581,0
101614,0
95489,0
54270,0
45854,0
131389,0
102155,0
82871,0
111791,0
62784,0
88743,0
133698,0
31548,0
61220,0
67049,0
138233,0
10505,0
3238,0
43787,0
32596,0
56840,0
54096,0
23111,0
142285,0
90607,0
59083,0
26265,0
30584,0
25760,1
70884,0
105816,0
41806,0
83272,0
136377,0
84086,0
79827,0
98788,0
44765,0
45235,0
56708,0
1541,1
91334,1
40772,0
102338,0
102573,1
105933,1
23693,0
56407,0
61932,0
100038,0
101781,1
90666,1
32844,1
26594,0
140144,1
40246,0
133851,0
116520,0
76601,0
98462,0
145970,0
1706,0
45416,0
10170,0
109834,0
31138,0
92812,0
33832,0
145109,0
103486,0
89316,0
134971,0
47108,0
35860,0
149756,0
84097,0
40542,0
35612,0
99118,0
121695,0
10132,0
128628,0
145170,0
24752,1
88428,0
127019,0
140005,0
22063,0
50873,1
53857,0
92117,1
22832,0
98114,0
145824,0
46526,0
51201,1
111694,0
136427,0
71317,0
53487,0
106904,0
44703,0
60259,0
1192,0
128732,0
66426,1
142108,0
1839,1
45772,0
139478,0
57215,0
25486,0
144114,0
21509,0
64354,0
128255,0
134326,0
9257,0
53478,0
35869,0
58891,0
107109,0
147759,0
50069,0
65961,0
140174,0
66239,0
113191,0
6272,0
106823,0
44582,0
56270,0
36629,0
71335,0
65949,0
117514,0
89720,0
33374,0
10964,0
111571,0
19231,0
85740,0
135076,0
81528,0
129794,0
6347,0
122207,0
2648,0
24833,0
18003,0
32419,0
140571,0
23359,0
47473,0
37339,0
89818,0
37895,0
81506,0
68136,1
36938,0
135059,0
20679,0
80853,0
103990,0
126186,1
142990,0
18453,0
53536,0
124602,0
70143,0
91243,0
103541,0
142141,1
55994,0
75767,0
80734,0
90179,0
59180,0
6442,0
68539,0
101380,0
18267,0
79712,0
112245,1
95108,0
93964,0
1661,0
51063,0
19120,0
38653,0
136486,0
101564,0
22837,0
74153,0
44584,0
51579,0
77691,0
127730,0
59320,0
109213,1
48950,0
45002,0
109336,0
36160,0
63055,0
142378,0
24200,0
118521,1
17381,0
15356,0
92066,0
126853,0
104224,0
63543,0
40451,0
135951,0
132149,0
80574,0
78136,0
77770,0
127194,0
122940,0
60666,0
10955,0
31742,0
6862,0
42923,0
11458,0
93582,0
9713,0
102147,0
136971,0
105593,0
75795,0
44829,0
93555,1
84203,0
307,0
106726,0
120783,0
92910,0
45511,0
11535,0
72518,0
32082,0
118933,0
101427,0
113145,0
116186,1
119839,0
19447,0
90182,0
29536,0
123809,0
9290,0
121950,0
79447,0
136030,0
25318,0
128587,0
21502,0
40279,0
75397,0
78397,0
59448,1
45397,0
21147,0
133863,1
105699,1
64484,0
58716,0
147598,0
7871,0
131602,0
97861,1
80422,0
137736,0
131485,0
147907,0
137675,0
58321,0
150846,0
28862,0
12125,0
59840,0
119205,0
24905,0
139008,0
31793,0
29444,1
103069,0
117788,0
140585,0
115422,0
119900,1
18145,0
65673,0
46051,0
86197,1
105590,0
22200,0
10953,0
70521,0
149394,0
22575,1
118672,0
24900,1
11995,0
21201,1
56750,0
132894,0
63711,0
42120,0
104758,1
99122,1
63908,0
16240,0
74563,0
132435,0
19919,0
16423,0
119995,0
29145,0
139519,0
94564,0
39071,0
133988,0
57290,0
126840,0
141994,1
15325,1
141522,0
15265,1
57414,1
106795,0
102202,0
6217,0
60272,1
119042,0
133129,0
133025,0
259,0
75319,0
114268,0
12690,0
38429,0
38444,0
15876,0
38776,0
77432,0
18958,1
95009,0
70702,0
125813,0
110074,0
59059,0
120240,0
106,0
125893,0
111631,0
58200,0
109207,1
43915,0
135784,0
108930,0
27306,0
70997,0
57364,0
147268,0
38320,0
132997,0
128387,0
14920,0
113799,0
20355,0
68273,0
119414,0
113643,0
31789,0
142953,0
19796,0
74394,0
48017,0
57481,0
3762,0
74548,0
125911,0
60222,1
90099,0
99513,0
1434,0
114438,0
104607,1
81030,0
83712,1
97874,0
66081,0
64810,0
14779,0
81766,0
94287,0
96816,0
56666,0
55359,0
24611,0
11716,0
76541,0
45281,0
72327,0
89223,0
78954,1
24180,0
43506,0
61352,1
98277,0
6623,0
70694,0
124354,0
37825,0
128419,0
146991,0
84318,0
129263,0
144823,0
104826,0
15709,0
52673,0
135858,1
9576,0
117808,0
139110,0
59148,0
13642,0
2228,0
24048,0
142308,0
121861,0
6092,0
128413,0
62588,0
30564,0
35579,0
115513,0
84653,0
58476,0
121182,0
110686,0
138267,0
56857,0
69550,0
9014,0
69597,0
75822,0
140113,0
109345,0
58499,1
90467,0
82642,0
122371,0
59427,0
24513,0
12580,0
67391,1
66864,0
75125,0
108618,0
138035,0
115511,0
13351,0
117904,0
48218,0
139400,0
45147,0
14819,0
29958,0
18468,0
97220,0
111584,0
141945,0
51924,0
38458,0
125242,1
146860,1
53548,0
47022,0
133581,0
94548,0
48196,1
107634,0
76312,0
54326,0
30570,0
96460,0
52502,0
450,0
10735,0
46231,0
42551,0
2493,0
84456,0
5685,0
110284,0
86954,0
26636,0
65206,0
51247,0
40006,0
120503,0
67425,0
148525,0
108723,1
50721,0
20906,0
1209,0
41732,0
84689,0
117741,0
9434,1
69518,0
142970,0
105837,0
132633,0
75758,0
19579,0
100515,0
54878,0
1444,0
86936,0
127275,0
36600,0
128713,0
31176,0
115286,0
128980,0
143264,0
105522,0
84828,0
6999,0
107769,0
142681,0
76138,0
118897,0
99249,0
123715,0
67055,0
68661,0
36957,0
103347,0
104738,0
82946,0
106702,0
86667,0
69360,0
118375,0
149910,0
17984,0
8928,1
48795,0
133439,0
40194,0
46147,0
91304,0
12738,0
124744,0
83158,0
20745,0
69428,0
57807,0
96645,0
46022,0
115939,0
81016,0
26744,0
148743,0
101933,0
57347,0
119627,0
58339,0
8032,0
57224,0
114324,0
150482,0
43794,0
88463,0
96271,0
5411,0
8501,0
132595,0
61215,0
14856,0
63947,0
45956,0
3684,0
56991,0
144889,0
109776,0
117946,0
124706,0
46988,0
31688,0
10904,1
60645,0
138907,0
103204,0
36901,0
92823,0
37030,0
135628,0
84425,0
106444,0
39240,0
107661,0
54595,0
88096,0
69566,0
38575,0
71891,0
95152,0
19943,0
89848,0
25831,0
130141,0
18395,1
150503,0
97732,0
135772,0
108357,0
45604,0
95043,1
146585,0
95345,0
15865,0
63114,0
13049,0
93995,0
107831,0
18556,0
137927,1
87449,0
61518,0
103968,0
119817,0
11331,0
40126,0
115896,0
22027,0
67251,0
5393,0
69378,0
54784,0
8294,0
45872,0
25736,0
126408,1
94390,0
74787,0
59505,0
127486,1
43344,0
133849,0
47135,0
80776,0
93306,0
107860,0
27163,0
54179,0
15951,0
50257,0
127567,0
140056,1
114610,0
143824,0
39381,0
41434,0
57036,0
52541,1
20316,0
28693,0
115737,0
147312,0
74846,0
86279,0
7950,0
67153,1
16592,0
147276,0
26496,0
142555,0
37395,0
88275,0
67520,0
103415,0
10330,0
34063,0
114405,0
142663,0
25028,0
56844,0
92120,0
77906,0
69368,0
45674,0
10995,0
111315,1
30440,0
146080,0
106650,0
65744,0
43291,0
68865,0
114549,0
60075,0
98450,0
105292,0
149358,0
106917,0
74593,0
138622,0
137302,0
138563,0
115141,0
34652,0
131357,0
99839,1
102646,0
101255,0
146626,1
33997,0
41907,0
55390,0
82562,0
34690,1
95693,0
45133,0
89193,0
30618,0
121751,0
124819,0
63657,0
96734,0
128048,0
57982,0
59022,0
132971,0
77648,0
120306,0
40605,0
23805,0
140350,0
79311,0
115294,0
3170,0
96617,0
114182,0
102865,0
28033,0
12359,0
114673,0
144223,0
150359,0
31486,0
70174,0
22072,0
43706,0
110187,1
139567,0
27685,0
23738,0
90893,0
21227,0
137894,0
31569,0
130988,0
106178,0
64916,0
53603,0
76563,0
95212,0
121190,0
58505,1
51940,0
46889,0
695,0
83074,0
5396,0
12569,0
72522,0
100008,0
114512,0
27690,0
60798,0
139223,0
66642,0
73177,0
36848,0
116462,0
108832,0
46857,1
5325,0
129574,0
86269,1
135585,0
108193,0
83978,0
95251,0
264,0
42428,0
139595,1
102977,0
77899,0
139631,0
102134,0
61388,0
141640,0
1949,0
112657,0
65124,0
93939,0
101710,0
128477,0
112169,0
84486,0
142109,0
23314,0
149212,0
147620,0
86160,0
143531,0
129435,0
123144,0
115779,0
105732,0
84246,0
6308,0
11671,0
12453,0
69911,0
22648,0
85309,1
112810,0
15748,0
56906,0
23331,0
4565,1
52248,0
47836,0
54026,0
114026,0
31247,0
39429,0
98835,0
67670,0
132993,0
7049,0
139310,1
92500,0
11782,1
86451,0
114619,0
126506,0
12749,0
37545,0
127343,1
13630,0
3274,0
60752,0
110743,0
150395,0
54207,0
35753,0
125008,0
47420,0
53586,0
11384,0
80221,1
126742,0
79807,0
110522,0
140323,0
137819,0
132175,0
147029,1
111358,0
58068,0
41427,0
143271,0
105751,0
121338,0
126551,0
649,0
66573,0
122569,0
73677,0
85738,1
98203,1
76417,0
58073,0
124709,0
124932,1
85340,0
82002,1
124721,1
141272,0
87483,0
114160,0
116217,0
86747,0
73800,1
59117,0
106074,0
58550,0
74612,0
42794,0
49604,0
63646,0
139510,0
42899,0
91372,0
40776,0
110453,0
65937,0
327,0
123520,1
61260,0
104781,0
119521,0
41982,0
4139,0
133896,0
20112,0
5355,0
32724,0
55928,0
75750,0
115851,0
32268,0
24449,1
79103,0
52464,0
108687,0
136571,0
116542,0
138811,0
45677,0
118135,1
122943,0
40857,0
136578,0
35132,0
149807,0
138804,0
76272,0
109178,0
141630,0
79306,0
124840,0
104193,1
83238,0
22827,0
14431,0
8195,0
98780,0
63432,0
86627,0
118797,0
28915,0
150462,0
39532,0
83757,0
10841,0
118127,0
13021,0
71677,1
18638,0
21736,0
4088,0
90232,0
80482,0
28403,0
23722,0
91793,0
60596,0
127303,0
5552,0
7322,0
145413,0
26907,0
147881,0
1842,0
18936,0
112234,0
97634,0
25362,1
134157,0
146861,0
21239,0
102163,0
139397,0
39146,0
51829,0
51243,0
21713,0
69602,0
11451,0
96909,0
64407,0
92276,0
126327,0
9309,0
124770,0
11491,0
24859,0
10068,0
144300,0
98857,1
30253,0
100952,0
61809,0
85013,0
89701,0
63502,0
92962,0
132308,0
69111,0
121458,1
63115,0
131272,0
19424,0
100919,0
19805,0
19702,0
35373,0
43310,0
99721,0
31963,0
149857,0
50976,1
120070,0
2825,0
125923,0
107395,0
54435,0
56114,0
82137,0
52428,0
85786,0
112050,0
13180,0
116703,0
141174,0
98494,0
138676,1
113502,1
48347,0
4742,0
21305,0
103828,0
7014,0
128446,0
31031,0
105279,0
72828,0
112330,0
59763,0
131505,0
3621,0
61769,0
28452,0
11165,1
53213,0
94575,0
35026,0
137883,0
136440,0
37935,1
19946,0
40718,0
29453,1
145172,0
86494,0
50827,0
119146,0
133300,0
118588,0
86198,0
130729,1
143358,0
71242,0
68541,0
140450,0
136701,0
60267,0
59860,0
21062,0
97051,0
127053,0
66540,0
138075,0
105241,0
33899,0
148244,0
52413,0
92259,0
38637,0
76704,0
90980,0
95321,0
74443,0
4599,0
139779,0
107832,0
51764,1
104488,0
34627,0
32346,0
19234,1
130579,0
95668,0
35587,0
113933,0
7297,0
106867,0
142867,0
71553,0
74644,0
117172,0
143280,0
39139,0
138287,0
110578,0
55517,0
33777,0
95129,0
147699,0
133700,0
29824,0
23616,0
100773,0
104253,0
145008,0
26191,0
114192,1
2768,0
48621,0
145965,0
137856,0
15966,0
15914,0
38830,0
11112,0
132687,0
93232,0
42142,0
100098,0
118965,0
34711,0
140175,0
17881,0
37671,0
112627,1
73267,0
16499,0
87525,0
97171,0
108900,0
3512,0
29916,0
135982,0
14906,0
99789,0
48797,0
15449,0
14699,0
117018,0
69340,0
130311,0
145386,0
128427,0
32627,0
58712,0
43879,0
29490,0
66311,0
138249,0
31057,0
123919,0
30139,0
8572,0
67612,0
144731,0
91129,0
84449,0
147700,0
54513,0
4854,0
52922,0
140391,0
7407,0
88448,0
32966,0
84969,0
324,0
18389,0
26484,0
76693,0
60314,0
102285,0
15891,0
42930,0
63505,0
135969,0
83465,0
79814,0
102524,0
116475,0
87771,0
45148,0
102051,0
133934,0
80652,0
93842,0
70938,0
52860,0
49122,0
84439,0
56286,0
17669,0
22829,0
19690,0
28417,0
17611,0
73934,0
42184,0
27262,0
31035,0
12139,0
30592,0
144075,0
8149,0
144040,1
105158,0
141150,0
73696,0
62236,1
105377,0
28442,0
137116,0
120478,0
49249,0
34952,0
84020,0
48942,0
19859,0
13005,0
117393,0
28374,0
96240,0
24,0
47033,0
133444,0
122412,0
147818,0
67441,0
55134,1
29834,0
48627,1
30946,0
133453,0
12902,0
51142,0
3800,0
137297,0
98468,0
72843,0
92856,0
49892,0
42096,0
136140,0
149992,0
131028,0
133137,0
90286,1
49549,0
95669,0
123801,0
51367,0
117109,0
88626,0
146186,0
70726,0
102489,0
109198,0
34719,0
37816,0
10281,0
112950,1
108607,0
27287,0
6794,0
138023,0
145297,0
111556,0
58826,0
97748,0
60001,1
93948,0
138137,0
57544,1
45692,0
15209,0
61046,1
124651,1
61191,0
40773,0
34594,0
80335,0
4761,0
149189,1
31609,0
123823,0
5190,0
94195,0
114063,0
6601,0
125123,0
24548,0
19804,0
114411,0
138607,0
72848,0
87056,0
88420,0
110417,1
117797,0
138716,0
68241,0
93010,0
136782,0
20956,0
110872,0
84627,0
67011,0
77836,0
79797,0
2580,0
34246,0
10395,0
146691,0
125345,0
110228,0
47891,0
147672,0
61711,0
35638,0
2505,0
123368,0
149175,0
120465,0
141599,0
52178,0
6506,0
86116,0
115739,0
14294,0
75635,0
119565,0
67641,0
97023,0
117510,0
38526,0
53336,0
128203,0
66574,0
119262,0
138619,0
77216,0
32504,0
36051,0
98308,0
123747,0
13703,0
34618,0
149923,0
147694,1
47090,0
48000,0
68405,0
24138,0
18119,0
116799,0
95942,0
54235,0
12068,0
30974,0
8199,0
134430,0
105542,0
146095,0
90334,0
51546,0
19241,0
140297,0
16698,0
93642,0
122076,0
85911,0
111452,0
61923,0
31844,1
89613,0
131726,1
130662,0
16337,0
65122,0
1984,0
52592,0
71423,1
42442,0
135609,0
53054,1
108211,0
114837,0
75682,0
80908,1
65344,0
93998,0
88878,0
46953,0
129541,0
35224,0
55763,1
99382,0
32961,0
65080,0
114587,0
78962,0
42228,0
115908,0
142924,0
33217,0
127886,0
70255,0
74351,0
127380,0
3986,0
116959,0
54477,0
18037,0
28748,0
18249,0
5934,0
56656,0
118093,0
45041,0
40349,0
109024,1
19173,1
126445,0
30769,1
120442,1
6855,0
97900,0
135820,0
105312,0
48287,0
41196,0
51127,0
112617,0
126329,0
100718,0
95164,1
28188,0
128465,0
106761,0
7263,0
63369,0
14525,0
149856,0
137061,0
40969,0
4948,0
78544,0
32508,0
87439,0
85777,0
94038,0
36226,0
120032,0
126370,0
43121,0
69554,0
82876,0
65793,0
124987,0
106146,0
109161,0
30604,0
118311,0
68619,0
25617,0
5051,1
60927,0
119814,0
69596,0
133272,0
5742,0
53795,0
59224,0
82459,0
113037,0
126334,0
118534,1
61468,0
116351,0
39056,0
32501,0
99420,0
